DurationOfPitch,NumberOfFollowups,NumberOfTrips,MonthlyIncome,CityTier,ProductPitched,PreferredPropertyStar,Passport,PitchSatisfactionScore,Designation,MaritalStatus_Married,MaritalStatus_Unmarried
-0.9121117144785618,3.0,4.0,2.10242807937912,1,4,3.0,0,3,4,1,0
-0.5402913061371198,4.0,4.0,-0.18548195480587498,3,0,4.0,0,3,2,1,0
0.6991100550010199,5.0,2.0,0.2726149902313387,3,2,3.0,0,3,0,0,1
0.07940937443194998,6.0,2.0,0.25419604691596437,3,3,3.0,0,5,3,1,0
-0.9121117144785618,3.0,2.0,0.06089616868149806,1,2,3.0,0,3,0,1,0
-0.41635117002330585,4.0,3.0,2.643113189604625,3,4,4.0,0,5,4,0,0
-0.9121117144785618,5.0,5.0,-1.1422767414356974,1,0,3.0,1,3,2,1,0
-0.7881715783647478,3.0,5.0,-1.2771509392611806,1,0,3.0,0,3,2,1,0
0.9469903272286477,4.0,2.0,0.10644839408511204,3,2,5.0,0,4,0,0,1
-0.9121117144785618,3.0,1.0,0.7176404271092545,1,3,3.0,0,3,3,1,0
-0.2924110339094919,3.0,2.0,-0.630309338529862,1,0,4.0,1,3,2,0,1
-0.5402913061371198,4.0,4.0,2.314741060390747,1,3,3.0,0,5,3,1,0
2.0624515522529734,4.0,2.0,-0.026049165893226024,3,2,3.0,1,3,0,0,0
-0.5402913061371198,4.0,3.0,-0.08328652737863665,1,2,4.0,0,4,0,0,0
-1.0360518505923757,4.0,3.0,0.25637463160918067,1,2,3.0,1,4,0,1,0
0.9469903272286477,2.0,3.0,0.039506428057192365,1,2,3.0,1,2,0,1,0
-0.41635117002330585,4.0,2.0,-1.1896114452246702,1,0,3.0,0,1,2,1,0
-0.9121117144785618,3.0,3.0,1.8439687135020926,1,3,5.0,0,3,3,0,0
-1.0360518505923757,4.0,6.0,-0.529500283180125,1,0,5.0,0,2,2,0,0
-0.41635117002330585,3.0,4.0,0.9992720119959462,3,1,3.0,1,1,1,0,1
1.9385114161391594,5.0,2.0,-0.4019540520500058,3,2,4.0,1,5,0,0,1
-0.6642314422509338,3.0,2.0,0.3013326975510084,2,2,4.0,0,2,0,0,0
-1.0360518505923757,4.0,3.0,-0.10744901215794493,1,2,4.0,0,5,0,1,0
-0.04453076168186398,3.0,3.0,2.1535257930927387,1,4,3.0,0,4,4,1,0
-1.0360518505923757,2.0,3.0,-0.40076573312643327,2,0,3.0,0,4,2,1,0
-0.2924110339094919,3.0,2.0,-0.23737188113520918,1,2,5.0,0,2,0,0,0
2.0624515522529734,5.0,5.0,1.195344634385415,1,1,4.0,0,3,1,0,0
0.20334951054576395,5.0,3.0,0.3476771355703374,1,0,3.0,0,4,2,0,1
-1.1599919867061896,3.0,1.0,-0.4354250350639656,3,2,3.0,0,1,0,1,0
-0.5402913061371198,4.0,3.0,2.805516775826205,1,4,3.0,0,5,4,0,0
1.4427508716839037,4.0,3.0,-0.13279981586082576,1,2,3.0,0,5,0,1,0
2.0624515522529734,3.0,4.0,0.9200507504244436,1,1,5.0,1,3,1,1,0
-1.1599919867061896,3.0,5.0,-0.37482076996176616,3,2,3.0,0,1,0,0,1
1.5666910077977176,5.0,2.0,1.1616755982175264,1,3,3.0,1,1,3,0,1
1.3188107355700895,4.0,2.0,-0.4211652079810952,1,2,3.0,1,2,0,0,0
1.8145712800253455,3.0,2.0,-0.6410042088420148,1,2,3.0,0,4,0,0,0
-0.2924110339094919,3.0,1.0,-0.23737188113520918,1,0,3.0,0,3,2,1,0
-0.16847089779567795,4.0,4.0,-0.5653479040412299,1,0,4.0,0,1,2,0,1
0.8230501911148338,5.0,2.0,-0.13359202847654078,1,2,3.0,1,1,0,0,1
-0.6642314422509338,4.0,2.0,1.1371170071303607,3,1,3.0,0,2,1,1,0
-0.9121117144785618,3.0,2.0,-1.2230824282386301,1,0,4.0,0,4,2,1,0
2.186391688366787,3.0,3.0,2.467836148377675,2,3,3.0,1,3,3,0,1
-0.5402913061371198,4.0,3.0,0.6110878302955836,1,1,5.0,0,2,1,0,1
0.9469903272286477,4.0,4.0,-0.4940487686268776,1,0,4.0,1,1,2,1,0
-1.0360518505923757,4.0,3.0,-0.43106786567753297,1,0,3.0,0,3,2,0,0
-0.41635117002330585,5.0,3.0,1.5726358926196962,1,1,3.0,1,3,1,1,0
-0.16847089779567795,4.0,1.0,-1.2286279165486353,2,0,5.0,0,1,2,1,0
1.1948705994562756,4.0,2.0,-0.44413937383683094,3,2,3.0,1,5,0,1,0
-0.2924110339094919,3.0,3.0,-0.23737188113520918,1,2,5.0,0,1,0,1,0
-0.7881715783647478,6.0,5.0,2.3775239101861625,3,3,4.0,1,5,3,1,0
-0.9121117144785618,5.0,3.0,2.0356841665051286,3,4,4.0,1,5,4,0,1
-0.04453076168186398,3.0,2.0,-1.3734047720705562,3,0,3.0,0,5,2,0,1
0.07940937443194998,5.0,3.0,-0.4304737062157467,1,0,4.0,0,5,2,1,0
-1.0360518505923757,2.0,5.0,-0.46770769915435295,1,0,3.0,0,3,2,0,1
-0.7881715783647478,4.0,6.0,-0.4730551343104294,1,0,3.0,0,1,2,0,1
0.9469903272286477,4.0,4.0,0.6522828863127649,3,1,3.0,0,5,1,1,0
-0.6642314422509338,5.0,5.0,-0.3740285573460511,1,0,3.0,0,1,2,1,0
1.8145712800253455,4.0,2.0,-0.05932209575325711,3,2,3.0,0,5,0,0,1
-0.6642314422509338,4.0,2.0,-0.4720648685407856,1,2,3.0,0,4,0,0,0
-0.6642314422509338,1.0,3.0,-1.1341565621246184,1,0,5.0,0,4,2,1,0
2.3103318244806013,1.0,4.0,0.9455996072812531,3,3,3.0,1,2,3,0,0
1.8145712800253455,4.0,2.0,-0.05932209575325711,3,2,3.0,0,5,0,0,1
-0.5402913061371198,3.0,1.0,1.9146736894546585,3,4,4.0,0,5,4,0,0
-1.1599919867061896,4.0,7.0,1.9249724534589538,1,4,3.0,0,3,4,0,1
-0.7881715783647478,4.0,3.0,1.3959724793152455,1,0,4.0,0,3,2,0,1
0.6991100550010199,4.0,3.0,-0.41819441067216384,1,0,4.0,0,5,2,1,0
0.07940937443194998,5.0,3.0,0.7433873371199928,1,1,4.0,0,2,1,0,1
-0.16847089779567795,4.0,5.0,0.357777846420704,1,0,5.0,1,3,2,0,1
-1.1599919867061896,3.0,5.0,-0.13557256001582835,1,1,3.0,1,2,1,0,1
0.07940937443194998,3.0,4.0,-0.4760259316193607,1,2,3.0,1,1,0,0,1
0.9469903272286477,3.0,4.0,0.08327617507544754,3,2,5.0,1,3,0,1,0
-0.7881715783647478,4.0,3.0,0.7893356688314643,1,2,3.0,0,3,0,1,0
0.4512297827733919,3.0,7.0,-0.5908967608980394,1,2,4.0,0,4,0,0,1
-0.6642314422509338,0.0,3.0,-0.7103228127170796,1,0,3.0,0,1,2,1,0
1.9385114161391594,3.0,2.0,-1.2920049258058373,1,0,4.0,1,3,2,1,0
1.8145712800253455,3.0,4.0,1.0749283167967312,1,3,3.0,1,4,3,0,0
0.20334951054576395,5.0,2.0,0.39303130782002266,3,2,4.0,0,5,0,1,0
-0.7881715783647478,4.0,3.0,0.987190769606292,3,1,3.0,1,1,1,1,0
-0.7881715783647478,4.0,2.0,0.6712959890899255,1,1,3.0,0,2,1,0,0
-0.04453076168186398,3.0,2.0,0.41640157998361593,1,1,4.0,0,3,1,1,0
-0.04453076168186398,3.0,6.0,-1.2216960561611288,1,0,3.0,0,3,2,1,0
-0.2924110339094919,3.0,2.0,2.235519798819244,3,4,4.0,0,4,4,0,1
1.9385114161391594,3.0,2.0,-1.2920049258058373,1,0,4.0,1,3,2,1,0
1.4427508716839037,4.0,6.0,1.0802757519528077,1,1,3.0,0,3,1,0,0
1.4427508716839037,4.0,2.0,-0.5140521371736819,1,2,3.0,0,4,0,0,1
0.20334951054576395,5.0,3.0,2.826906516450511,2,4,3.0,0,1,4,1,0
0.20334951054576395,4.0,3.0,-0.17161823403086202,3,2,3.0,1,1,0,1,0
-0.2924110339094919,4.0,3.0,2.2913707882271535,2,3,3.0,1,3,3,0,1
-0.41635117002330585,3.0,1.0,-1.0567177789384747,1,0,3.0,0,5,2,1,0
2.3103318244806013,4.0,2.0,0.08644502553830764,3,2,3.0,0,3,0,1,0
0.07940937443194998,4.0,3.0,-0.5106852335568931,1,0,5.0,0,5,2,1,0
-1.0360518505923757,2.0,3.0,2.5151708521666483,3,3,5.0,0,4,3,0,1
2.558212096708229,6.0,2.0,0.3003424317813646,1,2,3.0,0,5,0,1,0
-0.04453076168186398,3.0,2.0,0.41640157998361593,1,1,4.0,0,3,1,1,0
0.20334951054576395,4.0,3.0,2.416342328356199,1,3,5.0,1,3,3,0,0
2.434271960594415,5.0,1.0,-0.4280970683686017,1,2,3.0,0,5,0,1,0
-0.04453076168186398,3.0,1.0,-1.1416825819739111,1,0,3.0,0,1,2,1,0
-0.9121117144785618,5.0,4.0,1.649084410036196,3,3,4.0,1,5,3,0,0
-0.7881715783647478,4.0,3.0,2.436345696903003,1,3,3.0,0,5,3,0,0
-0.7881715783647478,3.0,2.0,-1.2799236834161831,1,0,3.0,0,3,2,1,0
-0.2924110339094919,4.0,1.0,-0.7267612244931664,1,2,3.0,0,5,0,0,0
1.8145712800253455,5.0,2.0,-1.4710449769574332,3,0,3.0,1,1,2,0,1
-1.1599919867061896,5.0,3.0,-0.5714875518130214,1,2,3.0,1,2,0,1,0
-1.0360518505923757,4.0,3.0,0.4807688550104618,3,1,4.0,0,4,1,1,0
-0.16847089779567795,4.0,3.0,-0.5134579777118957,3,0,3.0,1,1,2,1,0
-0.9121117144785618,3.0,6.0,-1.1943647209189605,1,0,3.0,1,2,2,0,1
1.0709304633424617,4.0,2.0,1.162863917141099,1,1,3.0,0,5,1,1,0
-0.6642314422509338,5.0,4.0,0.6142566807584436,1,1,3.0,1,2,1,0,0
-0.2924110339094919,1.0,2.0,-0.7721153967428517,3,2,3.0,1,1,0,1,0
-1.1599919867061896,3.0,2.0,-0.4643407955375641,3,2,3.0,1,3,0,1,0
-0.5402913061371198,5.0,2.0,-0.5498997580347869,1,2,5.0,1,3,0,0,1
0.07940937443194998,3.0,2.0,-0.23737188113520918,1,2,5.0,0,4,0,0,1
-1.0360518505923757,4.0,4.0,-0.2549986118348685,1,0,5.0,0,4,2,1,0
1.1948705994562756,3.0,1.0,-0.6061468537505537,1,2,5.0,1,3,0,1,0
-0.7881715783647478,5.0,3.0,-0.1417122077876198,1,2,3.0,0,4,0,0,0
-0.9121117144785618,5.0,6.0,-0.60674101321234,1,2,4.0,0,2,0,1,0
-0.7881715783647478,5.0,2.0,-0.3278821724806509,1,0,3.0,0,3,2,0,1
-0.5402913061371198,0.0,2.0,-0.7204235235674462,3,2,3.0,0,3,0,0,1
-1.0360518505923757,4.0,3.0,-0.32986270401993845,3,0,4.0,1,4,2,0,1
-0.16847089779567795,2.0,2.0,-0.255394718142726,1,0,5.0,0,1,2,0,1
0.32728964665957794,4.0,3.0,0.5518699372708853,3,1,3.0,0,4,1,0,0
0.9469903272286477,5.0,6.0,0.2904397740849268,3,2,3.0,0,5,0,1,0
-1.1599919867061896,4.0,1.0,2.2683966223714176,1,4,3.0,0,1,4,1,0
0.07940937443194998,2.0,3.0,-0.40749954036001096,1,0,4.0,0,5,2,1,0
1.6906311439115316,3.0,1.0,-0.23737188113520918,1,0,5.0,0,3,2,0,1
-1.1599919867061896,3.0,3.0,-0.9834381119848348,1,0,5.0,0,4,2,1,0
-0.2924110339094919,2.0,5.0,-0.3623434212642545,1,0,3.0,0,1,2,1,0
-0.7881715783647478,4.0,2.0,0.055350680371492884,3,2,4.0,0,1,0,0,1
1.9385114161391594,2.0,6.0,1.649084410036196,3,3,4.0,1,3,3,0,1
-0.6642314422509338,5.0,3.0,-0.45582450991862755,1,0,3.0,1,1,2,1,0
-0.6642314422509338,5.0,2.0,0.3672843978092843,3,1,3.0,0,2,1,0,0
-0.7881715783647478,4.0,5.0,1.2098025146222142,1,1,4.0,0,1,1,1,0
0.8230501911148338,0.0,3.0,-0.7200274172595886,1,0,3.0,0,3,2,0,1
-0.7881715783647478,4.0,2.0,0.3524304112646276,3,1,3.0,1,2,1,0,0
1.3188107355700895,2.0,8.0,-0.4176002512103776,1,0,3.0,1,3,2,1,0
1.3188107355700895,5.0,3.0,-0.33105102294351096,1,0,5.0,0,3,2,1,0
-0.9121117144785618,4.0,2.0,-0.25519666498879723,1,0,4.0,1,4,2,1,0
-1.1599919867061896,1.0,4.0,-1.1961471993043191,1,0,3.0,0,3,2,0,1
-1.0360518505923757,4.0,6.0,0.5928669401341379,1,1,3.0,1,1,1,0,1
1.4427508716839037,4.0,3.0,-0.5368282498754889,3,0,3.0,0,3,2,1,0
-0.6642314422509338,3.0,4.0,-1.1030622169578037,3,2,3.0,0,4,0,0,1
-0.2924110339094919,1.0,2.0,-1.023840955386301,1,0,3.0,0,3,2,1,0
-0.7881715783647478,4.0,8.0,-0.09615998238400582,1,0,3.0,0,3,2,0,1
0.20334951054576395,5.0,4.0,0.3617389094992791,3,2,3.0,1,4,0,1,0
-0.9121117144785618,3.0,5.0,0.3609466968835641,3,1,3.0,1,3,1,1,0
-0.04453076168186398,0.0,3.0,-0.7142838757956548,1,0,4.0,0,4,2,0,1
0.9469903272286477,4.0,8.0,0.6095034050641535,1,1,3.0,1,4,1,0,1
-0.2924110339094919,3.0,3.0,-0.7475568056556858,1,0,3.0,0,1,2,1,0
-0.2924110339094919,3.0,4.0,-0.7485470714253296,1,0,3.0,1,3,2,1,0
-0.2924110339094919,4.0,2.0,-0.7780569913607143,1,2,3.0,0,3,0,0,1
-0.2924110339094919,3.0,1.0,-0.7350794569581741,1,2,3.0,0,4,0,1,0
-0.7881715783647478,4.0,2.0,-1.0917731871838645,1,0,3.0,0,3,2,0,1
-1.1599919867061896,3.0,4.0,-1.1737671929103697,1,0,5.0,0,1,2,0,1
-0.6642314422509338,3.0,2.0,-1.2333811922429254,1,0,3.0,0,1,2,0,1
2.434271960594415,4.0,4.0,1.1036460241164008,3,3,3.0,0,3,3,1,0
1.3188107355700895,4.0,2.0,0.12229264639941256,1,2,5.0,1,3,0,1,0
-0.7881715783647478,4.0,7.0,-0.10705290585008742,3,2,4.0,0,4,0,0,0
1.3188107355700895,3.0,4.0,-0.6200105745255666,1,2,3.0,1,2,0,0,0
-0.5402913061371198,2.0,2.0,-0.23737188113520918,1,2,5.0,0,5,0,1,0
-0.16847089779567795,4.0,3.0,-0.4550322973029125,1,0,3.0,0,4,2,0,1
-0.16847089779567795,5.0,5.0,1.0656198185620795,1,1,3.0,0,4,1,0,0
-0.41635117002330585,4.0,4.0,0.3532226238803426,1,2,3.0,0,3,0,0,0
-1.0360518505923757,4.0,7.0,0.11615299862762112,3,2,5.0,1,1,0,1,0
0.07940937443194998,3.0,3.0,0.5344412597251548,1,1,3.0,0,1,1,0,1
1.4427508716839037,3.0,3.0,-0.6497185476148801,1,2,3.0,0,2,0,1,0
-0.9121117144785618,5.0,2.0,2.237896436666389,3,4,3.0,0,3,4,0,0
-1.0360518505923757,4.0,4.0,-0.509893020941178,1,0,3.0,1,3,2,0,0
-0.16847089779567795,4.0,6.0,0.5306782498005084,3,2,3.0,0,1,0,1,0
-1.0360518505923757,5.0,3.0,-0.11358865992973638,3,2,5.0,0,3,0,0,1
-0.16847089779567795,4.0,1.0,-1.2286279165486353,3,0,3.0,0,1,2,0,1
-0.7881715783647478,6.0,3.0,2.9663359368163555,3,4,3.0,0,3,4,1,0
-0.16847089779567795,4.0,4.0,0.9446093415116094,3,1,5.0,0,1,1,1,0
-0.5402913061371198,4.0,2.0,-0.476620091081147,1,0,3.0,1,1,2,1,0
-0.16847089779567795,4.0,4.0,0.7087280351824604,3,0,3.0,1,4,2,1,0
0.32728964665957794,3.0,1.0,-0.5328671867969138,1,2,3.0,1,4,0,1,0
0.20334951054576395,3.0,4.0,1.8031697637927686,3,3,3.0,0,4,3,1,0
0.07940937443194998,5.0,3.0,0.9410443847408918,3,1,3.0,0,5,1,0,1
-0.16847089779567795,5.0,5.0,-0.5027631073997428,3,0,3.0,0,4,2,1,0
-0.2924110339094919,3.0,5.0,1.0137298922327453,1,1,3.0,0,2,1,0,1
0.8230501911148338,3.0,2.0,-0.6293190727602183,3,2,3.0,1,1,0,1,0
-0.5402913061371198,4.0,2.0,-1.223874640854345,1,0,3.0,1,1,2,1,0
1.3188107355700895,4.0,4.0,-0.35560961403067676,1,2,5.0,0,1,0,1,0
1.0709304633424617,3.0,1.0,-1.1725788739867973,3,2,3.0,1,5,0,1,0
-0.6642314422509338,3.0,3.0,0.23122188106022862,3,1,3.0,1,4,1,1,0
-0.04453076168186398,4.0,3.0,-0.10784511846580244,2,0,3.0,0,5,2,0,1
-1.0360518505923757,3.0,2.0,0.5461263958069514,1,2,3.0,0,2,0,0,1
1.4427508716839037,3.0,2.0,-0.23737188113520918,1,2,3.0,1,3,0,0,0
2.3103318244806013,4.0,2.0,1.1789062226093283,1,1,5.0,0,4,1,0,0
-0.2924110339094919,3.0,6.0,-0.23737188113520918,3,2,4.0,0,4,0,0,0
-0.2924110339094919,3.0,3.0,-0.7398327326524643,1,2,3.0,0,5,0,1,0
-1.1599919867061896,1.0,1.0,0.2335985189073737,3,2,3.0,0,5,0,1,0
-0.04453076168186398,3.0,1.0,-1.1034583232656612,1,0,3.0,0,5,2,1,0
-1.0360518505923757,5.0,2.0,-0.11002370315901877,3,2,5.0,0,1,0,0,1
0.07940937443194998,3.0,7.0,-1.0087889156877157,1,0,5.0,0,2,2,0,0
-1.0360518505923757,4.0,3.0,-0.16963770249157445,1,2,3.0,0,3,0,0,1
0.20334951054576395,4.0,3.0,1.012541573309173,3,1,3.0,0,1,1,0,1
-0.5402913061371198,4.0,3.0,-0.3752168762696237,1,0,5.0,0,3,2,0,1
-0.7881715783647478,3.0,4.0,-1.2415013715540044,2,0,4.0,1,5,2,1,0
0.9469903272286477,4.0,4.0,0.7320983073460537,3,1,5.0,1,5,1,0,1
-0.04453076168186398,3.0,2.0,-1.084049114180643,1,2,5.0,0,2,0,1,0
-0.6642314422509338,3.0,6.0,-0.4352269819100369,1,0,5.0,1,2,2,0,0
-0.16847089779567795,5.0,2.0,1.2014842821572065,3,1,3.0,1,2,1,0,0
1.5666910077977176,4.0,3.0,-0.42888928098431667,3,2,3.0,1,3,0,1,0
0.8230501911148338,6.0,2.0,-0.5346496651822726,1,0,3.0,1,5,2,1,0
0.07940937443194998,4.0,3.0,-0.5108832867108218,1,0,3.0,0,2,2,0,1
-0.16847089779567795,4.0,3.0,2.7209480790986262,1,4,3.0,0,1,4,1,0
-0.2924110339094919,3.0,4.0,-0.783206373362862,3,2,3.0,1,5,0,0,0
-0.9121117144785618,3.0,5.0,-1.1935725083032453,1,0,3.0,0,5,2,0,1
-0.04453076168186398,3.0,5.0,-1.2755665140297505,1,0,3.0,0,3,2,0,1
2.558212096708229,5.0,3.0,0.1189257427826237,3,2,3.0,0,3,0,1,0
-0.04453076168186398,6.0,4.0,1.1452371864414397,1,1,3.0,0,2,1,0,1
1.8145712800253455,1.0,5.0,0.9206449098862298,3,3,4.0,1,3,3,0,1
0.07940937443194998,4.0,3.0,0.22963745582879858,3,1,4.0,0,4,1,1,0
1.5666910077977176,5.0,5.0,0.24805639914417293,3,2,3.0,1,1,0,0,0
0.32728964665957794,4.0,2.0,-0.34035952117816254,1,2,3.0,0,2,0,0,0
1.3188107355700895,3.0,2.0,-0.3918533411996392,1,2,5.0,0,2,0,0,0
-0.41635117002330585,5.0,5.0,-0.47008433700149804,3,2,3.0,1,3,0,1,0
0.20334951054576395,4.0,2.0,-0.31223597332027914,1,0,4.0,0,5,2,1,0
0.6991100550010199,5.0,7.0,-1.0145324571516496,3,2,3.0,1,1,0,1,0
1.5666910077977176,2.0,3.0,1.012541573309173,1,1,5.0,0,5,1,1,0
-0.04453076168186398,3.0,2.0,-1.241105265246147,1,0,4.0,0,3,2,0,1
1.6906311439115316,2.0,2.0,1.411816731629546,1,1,4.0,0,5,1,1,0
-0.41635117002330585,4.0,2.0,0.639211378153467,1,1,4.0,0,3,1,0,1
-1.1599919867061896,5.0,4.0,-0.23737188113520918,1,0,3.0,0,4,2,0,0
-0.5402913061371198,5.0,3.0,2.7571918062675884,3,4,4.0,0,5,4,0,0
-0.7881715783647478,5.0,5.0,0.3054918137835123,2,2,5.0,0,3,0,1,0
-1.1599919867061896,4.0,1.0,-1.2430857967854345,3,0,4.0,0,1,2,1,0
-0.9121117144785618,3.0,2.0,-1.1412864756660537,3,0,3.0,0,4,2,0,1
0.32728964665957794,4.0,3.0,-0.025058900123582244,1,2,5.0,1,3,0,0,0
-0.2924110339094919,5.0,3.0,-0.40868785928358353,2,0,4.0,0,3,2,1,0
2.0624515522529734,5.0,6.0,-0.2349952432880641,1,2,3.0,0,1,0,0,1
-0.16847089779567795,2.0,4.0,-0.0452603218243154,3,2,5.0,0,1,0,0,0
-1.0360518505923757,3.0,2.0,0.9398560658173193,1,1,3.0,0,3,1,1,0
2.0624515522529734,4.0,3.0,-0.3280802256345796,1,0,5.0,0,3,2,1,0
-0.7881715783647478,4.0,7.0,-0.4659252207689941,1,0,3.0,1,2,2,0,1
-0.7881715783647478,1.0,7.0,-0.3373887238692312,1,2,5.0,0,1,0,1,0
-0.7881715783647478,4.0,3.0,-0.5651498508873011,3,0,3.0,0,1,2,1,0
-0.7881715783647478,4.0,2.0,-1.1610917910589293,3,0,3.0,1,4,2,1,0
-1.1599919867061896,3.0,4.0,2.172935002177757,3,4,3.0,0,2,4,1,0
1.9385114161391594,3.0,2.0,-1.1389098378189086,1,0,3.0,1,5,2,0,1
1.1948705994562756,4.0,3.0,0.38352475643144235,1,2,3.0,1,2,0,1,0
-0.16847089779567795,1.0,3.0,-1.1343546152785473,1,0,3.0,1,3,2,0,0
-0.2924110339094919,3.0,2.0,-0.23737188113520918,2,0,3.0,0,5,2,0,1
-0.16847089779567795,3.0,2.0,-1.3153751979694306,1,0,3.0,0,5,2,0,1
0.07940937443194998,4.0,4.0,-0.33580429863780115,1,0,5.0,1,3,2,0,1
-0.2924110339094919,3.0,4.0,-0.7485470714253296,1,0,3.0,1,3,2,0,0
-1.0360518505923757,4.0,3.0,0.28489428577492165,1,2,3.0,0,3,0,1,0
0.20334951054576395,3.0,1.0,-1.2767548329533231,1,0,5.0,0,5,2,0,0
0.07940937443194998,3.0,2.0,0.2841020731592066,3,1,3.0,0,1,1,0,1
-1.0360518505923757,4.0,6.0,-0.33124907609743975,2,0,3.0,1,3,2,1,0
-0.9121117144785618,4.0,3.0,-0.37660324834712494,3,2,4.0,0,4,0,0,0
2.186391688366787,5.0,3.0,2.9150401699488073,3,4,3.0,0,3,4,1,0
-1.1599919867061896,4.0,2.0,-0.23737188113520918,1,0,5.0,0,3,2,0,0
1.8145712800253455,3.0,4.0,1.0749283167967312,1,3,3.0,1,4,3,1,0
-1.0360518505923757,5.0,8.0,-0.4094800718992985,3,0,3.0,1,2,2,1,0
-0.16847089779567795,3.0,6.0,0.4082814006725369,3,2,3.0,0,2,0,0,0
0.07940937443194998,6.0,2.0,-0.03951678036038146,3,2,3.0,0,2,0,1,0
0.07940937443194998,5.0,4.0,0.923021547733375,1,1,3.0,0,1,1,1,0
-0.7881715783647478,4.0,8.0,-0.5221723164847609,3,0,3.0,0,5,2,1,0
-1.0360518505923757,3.0,2.0,-0.23737188113520918,1,0,3.0,0,1,2,1,0
-0.41635117002330585,5.0,5.0,-0.47008433700149804,3,2,3.0,1,3,0,0,0
-0.2924110339094919,4.0,4.0,-0.3777915672706975,1,0,5.0,0,2,2,0,1
-0.2924110339094919,4.0,2.0,-0.7568653038903373,3,2,5.0,0,4,0,0,0
-1.0360518505923757,6.0,2.0,0.357777846420704,1,2,3.0,0,3,0,0,0
-0.41635117002330585,2.0,5.0,-0.6110981825987726,3,2,3.0,0,5,0,1,0
-0.5402913061371198,3.0,7.0,0.6600069593159864,1,1,4.0,0,3,1,1,0
-0.04453076168186398,2.0,2.0,1.2969459023508672,1,1,5.0,1,2,1,0,0
-0.04453076168186398,3.0,3.0,-1.1097960241913813,1,0,3.0,0,1,2,1,0
-0.9121117144785618,1.0,1.0,-0.4502790216086224,2,2,5.0,0,2,0,0,0
-0.6642314422509338,5.0,6.0,0.9568886370551923,3,1,3.0,0,1,1,1,0
0.9469903272286477,2.0,2.0,0.15715000149087371,1,2,5.0,0,5,0,0,1
-0.2924110339094919,3.0,2.0,-1.1805010001439475,1,2,3.0,0,3,0,1,0
-1.0360518505923757,4.0,2.0,0.2934105713938582,3,2,4.0,1,2,0,0,0
2.434271960594415,3.0,4.0,0.783988233675388,3,1,3.0,0,4,1,0,0
0.07940937443194998,4.0,2.0,-0.5689128608119475,3,2,3.0,1,1,0,1,0
2.3103318244806013,4.0,5.0,0.34074527518283093,3,1,5.0,0,2,1,0,0
-1.0360518505923757,5.0,3.0,-0.5663381698108737,1,0,3.0,0,3,2,1,0
-0.2924110339094919,2.0,2.0,1.6526493668069138,3,3,5.0,0,3,3,1,0
0.07940937443194998,4.0,5.0,1.710282834600182,1,3,5.0,0,1,3,1,0
-1.0360518505923757,4.0,6.0,0.10526007516153951,1,2,3.0,0,1,0,0,1
-0.6642314422509338,4.0,3.0,-0.04763695967146048,3,0,3.0,1,5,2,0,1
0.07940937443194998,4.0,2.0,0.6647602350102765,3,2,5.0,1,3,0,0,1
0.32728964665957794,4.0,1.0,0.06188643445114184,1,1,3.0,0,1,1,0,1
-0.5402913061371198,5.0,4.0,2.046775143125139,1,3,3.0,0,5,3,1,0
-0.7881715783647478,4.0,2.0,-0.01238349827214183,3,2,4.0,0,5,0,1,0
-0.9121117144785618,3.0,1.0,1.6839417651276574,3,3,5.0,0,2,3,0,0
0.07940937443194998,5.0,3.0,0.14368238702371827,3,2,3.0,0,3,0,1,0
-0.7881715783647478,4.0,2.0,-0.0652636903711198,3,2,5.0,1,3,0,0,1
-0.2924110339094919,2.0,2.0,-0.582380475279103,3,2,5.0,1,3,0,1,0
-0.04453076168186398,3.0,2.0,-0.6520951854620252,3,2,3.0,0,3,0,0,1
2.558212096708229,4.0,4.0,-0.06169873360040219,1,2,3.0,0,3,0,1,0
-0.9121117144785618,3.0,2.0,1.4793528571192518,3,3,4.0,0,3,3,0,1
-0.7881715783647478,4.0,2.0,-0.36174926180246825,3,0,5.0,0,5,2,1,0
-0.7881715783647478,4.0,3.0,-0.49464292808866384,1,0,4.0,0,4,2,1,0
-0.16847089779567795,3.0,6.0,0.31024508947780244,1,2,3.0,0,2,0,0,0
-0.6642314422509338,5.0,3.0,1.0808699114145939,3,1,3.0,1,2,1,0,0
1.9385114161391594,6.0,3.0,-0.5005845227065265,1,0,3.0,1,3,2,0,1
1.4427508716839037,2.0,2.0,-0.41126255028465736,3,0,3.0,0,5,2,1,0
0.6991100550010199,4.0,3.0,-0.41819441067216384,1,0,4.0,0,5,2,0,0
-0.7881715783647478,3.0,5.0,-0.6550659827709565,3,2,3.0,1,4,0,1,0
0.07940937443194998,3.0,7.0,-1.0087889156877157,1,0,5.0,0,1,2,1,0
1.4427508716839037,4.0,1.0,-1.237738361629358,1,0,5.0,0,3,2,1,0
-0.5402913061371198,5.0,3.0,0.06762997591507579,3,2,4.0,1,3,0,1,0
-0.04453076168186398,4.0,3.0,-0.14250442040333483,1,2,3.0,0,5,0,1,0
-0.41635117002330585,5.0,3.0,-0.17458903133979337,1,2,3.0,0,4,0,1,0
0.20334951054576395,4.0,3.0,-0.12963096539796565,1,2,5.0,0,4,0,0,1
-1.0360518505923757,5.0,2.0,-0.5146462966354682,3,0,4.0,0,1,2,1,0
-0.6642314422509338,4.0,2.0,-0.13794919786297344,1,2,3.0,1,5,0,0,0
